"Date","Price","Open","High","Low","Vol.","Change %"
"10/30/2024","3,870","3,990","4,000","3,850","21.53M","-3.01%"
"10/29/2024","3,990","4,020","4,040","3,960","10.01M","-0.75%"
"10/28/2024","4,020","4,080","4,120","4,010","7.05M","-1.23%"
"10/25/2024","4,070","4,120","4,160","4,070","5.24M","-1.21%"
"10/24/2024","4,120","4,200","4,200","4,120","7.04M","-1.90%"
"10/23/2024","4,200","4,260","4,260","4,190","7.86M","-1.41%"
"10/22/2024","4,260","4,260","4,280","4,150","14.26M","0.24%"
"10/21/2024","4,250","4,130","4,350","4,130","26.33M","3.16%"
"10/18/2024","4,120","4,110","4,130","4,050","23.07M","0.00%"
"10/17/2024","4,120","4,130","4,160","4,100","10.89M","-0.24%"
"10/16/2024","4,130","4,170","4,180","4,120","9.16M","-0.96%"
"10/15/2024","4,170","4,220","4,220","4,120","10.85M","-0.95%"
"10/14/2024","4,210","4,190","4,240","4,130","15.42M","1.20%"
"10/11/2024","4,160","4,160","4,200","4,140","9.84M","0.48%"
"10/10/2024","4,140","4,130","4,180","4,110","20.09M","-0.24%"
"10/09/2024","4,150","4,120","4,160","4,030","24.21M","0.48%"
"10/08/2024","4,130","4,390","4,410","4,080","43.34M","-6.14%"
"10/07/2024","4,400","4,310","4,430","4,300","27.22M","2.33%"
"10/04/2024","4,300","4,290","4,320","4,220","26.53M","-0.46%"
"10/03/2024","4,320","4,350","4,410","4,280","30.92M","0.47%"
"10/02/2024","4,300","4,210","4,300","4,150","40.48M","1.90%"
"10/01/2024","4,220","4,120","4,230","4,090","43.47M","3.43%"
"09/30/2024","4,080","4,060","4,110","3,960","42.12M","1.24%"
"09/27/2024","4,030","4,050","4,080","3,990","28.55M","0.25%"
"09/26/2024","4,020","3,980","4,030","3,910","38.51M","1.26%"
"09/25/2024","3,970","3,820","3,990","3,800","75.09M","4.75%"
"09/24/2024","3,790","3,750","3,800","3,710","11.49M","1.07%"
"09/23/2024","3,750","3,720","3,780","3,700","13.91M","1.35%"
"09/20/2024","3,700","3,720","3,760","3,700","15.01M","0.27%"
"09/19/2024","3,690","3,680","3,720","3,670","7.43M","0.27%"
"09/18/2024","3,680","3,710","3,720","3,680","9.47M","-1.08%"
"09/17/2024","3,720","3,700","3,750","3,680","13.27M","1.36%"
"09/13/2024","3,670","3,710","3,720","3,650","9.42M","-0.54%"
"09/12/2024","3,690","3,660","3,720","3,660","13.75M","1.65%"
"09/11/2024","3,630","3,630","3,670","3,620","8.65M","0.00%"
"09/10/2024","3,630","3,670","3,690","3,630","8.65M","-0.55%"
"09/09/2024","3,650","3,680","3,720","3,630","13.12M","-0.82%"
"09/06/2024","3,680","3,680","3,730","3,680","7.55M","0.27%"
"09/05/2024","3,670","3,690","3,700","3,650","10.62M","-0.54%"
"09/04/2024","3,690","3,720","3,770","3,690","20.27M","-1.60%"
"09/03/2024","3,750","3,810","3,830","3,750","8.55M","-1.32%"
"09/02/2024","3,800","3,800","3,840","3,790","16.52M","-1.04%"
"08/30/2024","3,840","3,750","3,840","3,730","51.09M","3.23%"
"08/29/2024","3,720","3,770","3,770","3,710","16.19M","-1.06%"
"08/28/2024","3,760","3,810","3,840","3,750","17.70M","-0.27%"
"08/27/2024","3,770","3,810","3,830","3,750","14.64M","-1.05%"
"08/26/2024","3,810","3,800","3,840","3,790","17.04M","0.26%"
"08/23/2024","3,800","3,760","3,810","3,750","15.01M","1.06%"
"08/22/2024","3,760","3,830","3,830","3,750","18.19M","-1.83%"
"08/21/2024","3,830","3,890","3,900","3,830","19.42M","-0.78%"
"08/20/2024","3,860","3,860","3,910","3,850","23.31M","1.31%"
"08/19/2024","3,810","3,870","3,880","3,800","12.22M","-1.30%"
"08/16/2024","3,860","3,860","3,910","3,840","35.92M","0.78%"
"08/15/2024","3,830","3,810","3,860","3,760","27.60M","0.52%"
"08/14/2024","3,810","3,880","3,910","3,810","13.57M","-1.55%"
"08/13/2024","3,870","3,930","3,940","3,860","17.83M","0.52%"
"08/12/2024","3,850","3,720","3,850","3,720","18.41M","4.62%"
"08/09/2024","3,680","3,680","3,710","3,660","8.79M","1.94%"
"08/08/2024","3,610","3,650","3,670","3,610","6.81M","-1.10%"
"08/07/2024","3,650","3,670","3,720","3,650","7.64M","0.00%"
"08/06/2024","3,650","3,650","3,680","3,620","9.60M","0.55%"
"08/05/2024","3,630","3,700","3,730","3,610","24.58M","-3.71%"
"08/02/2024","3,770","3,800","3,820","3,760","12.44M","-1.57%"
"08/01/2024","3,830","3,800","3,840","3,760","19.16M","2.41%"
"07/31/2024","3,740","3,700","3,770","3,680","13.86M","1.63%"
"07/30/2024","3,680","3,730","3,730","3,680","12.99M","-2.13%"
"07/29/2024","3,760","3,750","3,810","3,740","9.60M","0.53%"
"07/26/2024","3,740","3,710","3,760","3,700","5.13M","1.36%"
"07/25/2024","3,690","3,740","3,740","3,670","11.59M","-1.34%"
"07/24/2024","3,740","3,740","3,780","3,720","5.48M","0.00%"
"07/23/2024","3,740","3,780","3,810","3,730","12.71M","-1.06%"
"07/22/2024","3,780","3,840","3,840","3,770","9.95M","-1.56%"
"07/19/2024","3,840","3,810","3,840","3,800","6.31M","0.26%"
"07/18/2024","3,830","3,860","3,860","3,800","8.97M","-0.78%"
"07/17/2024","3,860","3,840","3,890","3,800","17.82M","1.58%"
"07/16/2024","3,800","3,700","3,840","3,700","25.68M","2.98%"
"07/15/2024","3,690","3,750","3,780","3,680","21.97M","-1.60%"
"07/12/2024","3,750","3,800","3,840","3,750","20.33M","-1.32%"
"07/11/2024","3,800","3,970","3,980","3,780","47.00M","-4.52%"
"07/10/2024","3,980","4,000","4,030","3,980","14.93M","-0.50%"
"07/09/2024","4,000","4,060","4,070","4,000","21.22M","-1.72%"
"07/08/2024","4,070","4,060","4,110","4,010","16.39M","0.74%"
"07/05/2024","4,040","4,040","4,080","4,030","8.78M","0.00%"
"07/04/2024","4,040","4,070","4,140","4,030","18.75M","0.25%"
"07/03/2024","4,030","4,060","4,090","3,990","22.19M","-1.71%"
"07/02/2024","4,100","4,220","4,240","4,080","17.23M","-2.38%"
"07/01/2024","4,200","4,150","4,260","4,110","13.19M","-0.47%"
"06/28/2024","4,220","4,030","4,280","4,030","27.99M","5.50%"
"06/27/2024","4,000","4,010","4,020","3,980","10.84M","-0.74%"
"06/26/2024","4,030","4,010","4,050","3,990","9.94M","0.50%"
"06/25/2024","4,010","4,090","4,100","4,010","13.69M","-1.72%"
"06/24/2024","4,080","4,220","4,240","4,060","13.36M","-3.32%"
"06/21/2024","4,220","4,100","4,280","4,090","17.48M","3.43%"
"06/20/2024","4,080","4,140","4,160","4,040","9.86M","-0.97%"
"06/19/2024","4,120","4,010","4,160","3,970","16.07M","1.73%"
"06/14/2024","4,050","4,110","4,190","4,030","15.55M","-1.46%"
"06/13/2024","4,110","4,190","4,270","4,110","10.47M","-1.20%"
"06/12/2024","4,160","4,300","4,330","4,130","20.31M","-3.26%"
"06/11/2024","4,300","4,320","4,350","4,250","20.58M","-0.46%"
"06/10/2024","4,320","4,500","4,510","4,310","15.11M","-2.92%"
"06/07/2024","4,450","4,520","4,600","4,440","15.45M","-0.45%"
"06/06/2024","4,470","4,490","4,550","4,450","16.58M","0.90%"
"06/05/2024","4,430","4,660","4,670","4,420","27.85M","-5.54%"
"06/04/2024","4,690","4,880","4,940","4,680","26.72M","-3.89%"
"06/03/2024","4,880","4,970","4,990","4,870","15.70M","-1.81%"
"05/31/2024","4,970","4,980","5,100","4,910","12.81M","-0.20%"
"05/30/2024","4,980","5,150","5,150","4,970","12.43M","-4.23%"
"05/29/2024","5,200","5,100","5,300","5,050","22.84M","1.96%"
"05/28/2024","5,100","4,810","5,150","4,810","26.29M","6.03%"
"05/27/2024","4,810","4,870","4,900","4,720","29.20M","-1.84%"
"05/22/2024","4,900","5,050","5,050","4,850","19.56M","-2.97%"
"05/21/2024","5,050","5,150","5,175","5,000","32.42M","-1.94%"
"05/20/2024","5,150","4,890","5,200","4,890","97.90M","7.52%"
"05/17/2024","4,790","4,570","4,950","4,540","59.91M","6.92%"
"05/16/2024","4,480","4,560","4,610","4,470","14.24M","-0.22%"
"05/15/2024","4,490","4,490","4,540","4,420","12.85M","0.00%"
"05/14/2024","4,490","4,510","4,550","4,430","10.80M","-0.44%"
"05/13/2024","4,510","4,580","4,580","4,430","9.13M","-1.53%"
"05/08/2024","4,580","4,660","4,670","4,520","15.41M","-1.51%"
"05/07/2024","4,650","4,300","4,690","4,300","43.61M","8.39%"
"05/06/2024","4,290","4,120","4,320","4,120","11.61M","5.41%"
"05/03/2024","4,070","4,120","4,150","4,040","5.50M","-1.21%"
"05/02/2024","4,120","4,250","4,250","4,080","8.05M","-3.06%"
"04/30/2024","4,250","4,200","4,270","4,160","10.69M","1.67%"
"04/29/2024","4,180","4,090","4,190","4,080","6.84M","2.20%"
"04/26/2024","4,090","4,120","4,130","4,010","11.18M","-0.24%"
"04/25/2024","4,100","4,210","4,240","4,050","19.17M","-2.61%"
"04/24/2024","4,210","4,350","4,350","4,210","16.26M","-3.22%"
"04/23/2024","4,350","4,440","4,460","4,340","21.40M","-1.36%"
"04/22/2024","4,410","4,450","4,530","4,400","34.89M","0.23%"
"04/19/2024","4,400","4,340","4,410","4,180","34.15M","2.09%"
"04/18/2024","4,310","4,300","4,390","4,230","20.38M","0.94%"
"04/17/2024","4,270","4,420","4,450","4,250","29.77M","-2.95%"
"04/16/2024","4,400","4,130","4,450","4,120","48.42M","7.32%"
"04/05/2024","4,100","4,120","4,140","4,080","7.49M","-0.24%"
"04/04/2024","4,110","4,100","4,180","4,070","9.33M","0.98%"
"04/03/2024","4,070","4,130","4,160","4,060","7.43M","-1.45%"
"04/02/2024","4,130","4,060","4,140","4,000","11.27M","1.47%"
"04/01/2024","4,070","4,080","4,110","3,980","10.14M","0.00%"
"03/28/2024","4,070","4,070","4,080","4,030","5.99M","0.00%"
"03/27/2024","4,070","4,050","4,090","4,020","8.11M","0.25%"
"03/26/2024","4,060","4,110","4,110","4,050","9.23M","-0.98%"
"03/25/2024","4,100","4,160","4,180","4,030","13.20M","-1.20%"
"03/22/2024","4,150","4,270","4,270","4,120","14.36M","-2.58%"
"03/21/2024","4,260","4,130","4,300","4,130","18.52M","3.65%"
"03/20/2024","4,110","4,180","4,200","4,090","11.22M","-1.67%"
"03/19/2024","4,180","4,220","4,250","4,140","12.06M","-0.95%"
"03/18/2024","4,220","4,210","4,290","4,130","10.77M","0.24%"
"03/15/2024","4,210","4,250","4,310","4,190","16.55M","-0.94%"
"03/14/2024","4,250","4,300","4,350","4,210","17.28M","-1.16%"
"03/13/2024","4,300","4,040","4,320","4,040","37.96M","7.77%"
"03/08/2024","3,990","4,110","4,130","3,940","21.80M","-1.97%"
"03/07/2024","4,070","4,060","4,110","4,050","5.98M","0.25%"
"03/06/2024","4,060","4,160","4,160","4,050","15.29M","-2.64%"
"03/05/2024","4,170","4,120","4,220","4,100","17.19M","1.96%"
"03/04/2024","4,090","4,100","4,140","4,070","7.40M","-0.24%"
"03/01/2024","4,100","4,080","4,160","4,040","19.82M","1.23%"
"02/29/2024","4,050","4,110","4,120","4,010","15.55M","-0.25%"
"02/28/2024","4,060","4,010","4,120","3,930","26.29M","2.01%"
"02/27/2024","3,980","3,780","4,020","3,730","27.76M","3.92%"
"02/26/2024","3,830","3,990","3,990","3,820","14.74M","-3.04%"
"02/23/2024","3,950","3,970","4,030","3,940","22.81M","1.54%"
"02/22/2024","3,890","3,750","3,920","3,750","25.72M","5.14%"
"02/21/2024","3,700","3,780","3,780","3,680","17.30M","-2.12%"
"02/20/2024","3,780","3,860","3,920","3,760","20.15M","-1.82%"
"02/19/2024","3,850","3,640","3,890","3,610","38.63M","4.34%"
"02/16/2024","3,690","3,950","4,000","3,650","52.63M","-7.75%"
"02/15/2024","4,000","4,120","4,230","3,990","32.10M","-1.23%"
"02/13/2024","4,050","4,110","4,180","4,040","32.91M","-0.25%"
"02/12/2024","4,060","3,740","4,160","3,730","59.86M","10.93%"
"02/07/2024","3,660","3,690","3,730","3,620","21.74M","-0.27%"
"02/06/2024","3,670","3,820","3,840","3,670","44.06M","-4.18%"
"02/05/2024","3,830","3,890","3,920","3,830","5.67M","-1.54%"
"02/02/2024","3,890","3,920","3,940","3,840","9.04M","-1.02%"
"02/01/2024","3,930","3,870","3,960","3,870","7.20M","1.55%"
"01/31/2024","3,870","3,900","4,000","3,870","5.77M","-0.51%"
"01/30/2024","3,890","3,880","3,940","3,810","7.12M","0.78%"
"01/29/2024","3,860","3,980","4,000","3,830","13.94M","-3.02%"
"01/26/2024","3,980","4,110","4,120","3,980","6.33M","-3.16%"
"01/25/2024","4,110","4,080","4,170","4,030","14.70M","1.48%"
"01/24/2024","4,050","3,990","4,070","3,920","13.29M","2.79%"
"01/23/2024","3,940","4,040","4,090","3,910","21.17M","-2.48%"
"01/22/2024","4,040","4,090","4,100","4,030","9.14M","-0.98%"
"01/19/2024","4,080","4,150","4,190","4,080","11.79M","-1.21%"
"01/18/2024","4,130","4,110","4,150","4,110","5.13M","0.73%"
"01/17/2024","4,100","4,150","4,180","4,090","9.67M","-1.20%"
"01/16/2024","4,150","4,150","4,180","4,140","7.40M","0.00%"
"01/15/2024","4,150","4,180","4,210","4,140","7.73M","-0.72%"
"01/12/2024","4,180","4,120","4,190","4,110","5.07M","1.95%"
"01/11/2024","4,100","4,160","4,180","4,100","13.61M","-1.44%"
"01/10/2024","4,160","4,150","4,230","4,150","6.54M","0.24%"
"01/09/2024","4,150","4,290","4,290","4,140","18.67M","-3.04%"
"01/08/2024","4,280","4,320","4,350","4,280","5.07M","-0.70%"
"01/05/2024","4,310","4,390","4,400","4,290","8.40M","-1.82%"
"01/04/2024","4,390","4,420","4,450","4,340","8.44M","-0.68%"
"01/03/2024","4,420","4,410","4,460","4,370","6.68M","0.00%"
"01/02/2024","4,420","4,320","4,450","4,310","9.05M","2.55%"
"12/29/2023","4,310","4,360","4,370","4,310","4.21M","-1.37%"
"12/28/2023","4,370","4,370","4,420","4,350","9.89M","0.69%"
"12/27/2023","4,340","4,250","4,390","4,250","11.12M","1.64%"
"12/22/2023","4,270","4,270","4,330","4,260","6.20M","0.47%"
"12/21/2023","4,250","4,240","4,290","4,220","7.15M","0.24%"
"12/20/2023","4,240","4,210","4,330","4,190","20.42M","1.68%"
"12/19/2023","4,170","4,150","4,230","4,120","15.02M","-0.95%"
"12/18/2023","4,210","4,220","4,220","4,170","5.45M","-0.24%"
"12/15/2023","4,220","4,200","4,240","4,150","15.77M","1.20%"
"12/14/2023","4,170","4,030","4,220","4,030","26.54M","3.73%"
"12/13/2023","4,020","4,220","4,230","4,010","25.01M","-4.74%"
"12/12/2023","4,220","4,200","4,250","4,180","9.99M","0.72%"
"12/11/2023","4,190","4,360","4,370","4,190","23.61M","-3.90%"
"12/08/2023","4,360","4,310","4,430","4,310","21.18M","1.16%"
"12/07/2023","4,310","4,460","4,460","4,270","33.42M","-3.15%"
"12/06/2023","4,450","4,320","4,490","4,300","39.33M","3.01%"
"12/05/2023","4,320","4,410","4,420","4,320","32.63M","-2.04%"
"12/04/2023","4,410","4,410","4,510","4,350","41.65M","0.23%"
"12/01/2023","4,400","4,530","4,540","4,370","61.87M","-2.22%"
"11/30/2023","4,500","4,720","4,740","4,500","252.73M","-4.05%"
"11/29/2023","4,690","4,450","4,750","4,430","31.51M","7.08%"
"11/28/2023","4,380","4,520","4,540","4,360","21.61M","-3.10%"
"11/27/2023","4,520","4,590","4,630","4,520","7.71M","-1.53%"
"11/24/2023","4,590","4,600","4,630","4,580","4.35M","0.00%"
"11/23/2023","4,590","4,550","4,610","4,510","10.97M","0.88%"
"11/22/2023","4,550","4,660","4,660","4,530","5.18M","-2.15%"
"11/21/2023","4,650","4,650","4,680","4,620","3.34M","0.00%"
"11/20/2023","4,650","4,610","4,680","4,580","17.51M","1.31%"
"11/17/2023","4,590","4,700","4,710","4,590","10.24M","-2.34%"
"11/16/2023","4,700","4,560","4,700","4,560","9.38M","3.30%"
"11/15/2023","4,550","4,700","4,730","4,550","25.84M","-4.81%"
"11/14/2023","4,780","4,660","4,830","4,610","14.22M","3.02%"
"11/13/2023","4,640","4,640","4,720","4,480","22.23M","0.00%"
"11/10/2023","4,640","4,700","4,740","4,640","8.70M","-1.28%"
"11/09/2023","4,700","4,820","4,850","4,700","9.03M","-2.49%"
"11/08/2023","4,820","4,910","4,920","4,810","4.52M","-2.43%"
"11/07/2023","4,940","4,920","4,950","4,860","5.83M","0.41%"
"11/06/2023","4,920","4,960","5,000","4,910","5.26M","-0.20%"
"11/03/2023","4,930","4,850","4,980","4,850","5.93M","1.65%"
"11/02/2023","4,850","4,860","4,900","4,810","12.33M","0.21%"
"11/01/2023","4,840","4,900","4,950","4,810","10.89M","-2.22%"
"10/31/2023","4,950","5,250","5,275","4,920","15.64M","-5.26%"
"10/30/2023","5,225","5,175","5,250","5,100","10.79M","1.95%"
"10/27/2023","5,125","5,475","5,475","5,100","14.34M","-5.09%"
"10/26/2023","5,400","5,525","5,525","5,400","4.20M","-2.26%"
"10/25/2023","5,525","5,725","5,750","5,525","4.97M","-2.64%"
"10/24/2023","5,675","5,575","5,675","5,575","2.15M","1.79%"
"10/23/2023","5,575","5,750","5,775","5,550","3.48M","-3.04%"
"10/20/2023","5,750","5,800","5,825","5,700","3.20M","-0.43%"
"10/19/2023","5,775","5,750","5,775","5,600","10.74M","0.43%"
"10/18/2023","5,750","5,600","5,750","5,600","8.20M","1.77%"
"10/17/2023","5,650","5,550","5,650","5,550","3.18M","2.26%"
"10/16/2023","5,525","5,450","5,575","5,425","3.93M","1.84%"
"10/13/2023","5,425","5,500","5,575","5,425","4.05M","-0.91%"
"10/12/2023","5,475","5,600","5,625","5,475","4.19M","-1.35%"
"10/11/2023","5,550","5,650","5,700","5,550","6.48M","-1.33%"
"10/10/2023","5,625","5,725","5,725","5,600","4.29M","-0.88%"
"10/09/2023","5,675","5,575","5,725","5,550","6.87M","2.71%"
"10/06/2023","5,525","5,375","5,550","5,375","3.42M","3.27%"
"10/05/2023","5,350","5,400","5,475","5,350","5.08M","-1.38%"
"10/04/2023","5,425","5,575","5,600","5,375","9.64M","-2.69%"
"10/03/2023","5,575","5,575","5,625","5,450","11.92M","0.00%"
"10/02/2023","5,575","5,725","5,725","5,550","6.14M","-1.33%"
"09/29/2023","5,650","5,725","5,725","5,600","6.94M","0.44%"
"09/27/2023","5,625","5,575","5,700","5,550","7.32M","0.90%"
"09/26/2023","5,575","5,675","5,725","5,525","9.26M","-1.76%"
"09/25/2023","5,675","5,700","5,750","5,650","5.97M","-0.44%"
"09/22/2023","5,700","5,675","5,750","5,650","5.03M","0.44%"
"09/21/2023","5,675","5,750","5,775","5,650","7.85M","-0.87%"
"09/20/2023","5,725","5,750","5,850","5,725","8.53M","-0.43%"
"09/19/2023","5,750","5,925","5,925","5,725","6.76M","-2.54%"
"09/18/2023","5,900","5,900","5,925","5,850","4.72M","0.00%"
"09/15/2023","5,900","5,900","5,950","5,850","24.67M","0.85%"
"09/14/2023","5,850","5,825","5,925","5,800","7.23M","0.86%"
"09/13/2023","5,800","5,875","5,925","5,675","15.41M","-1.28%"
"09/12/2023","5,875","5,925","5,975","5,850","5.51M","0.00%"
"09/11/2023","5,875","5,875","5,925","5,800","10.26M","0.00%"
"09/08/2023","5,875","6,000","6,000","5,875","6.25M","-2.08%"
"09/07/2023","6,000","6,000","6,000","5,925","8.29M","0.00%"
"09/06/2023","6,000","6,000","6,050","5,975","11.04M","0.00%"
"09/05/2023","6,000","6,000","6,025","5,975","11.72M","0.42%"
"09/04/2023","5,975","6,000","6,075","5,975","8.99M","0.84%"
"09/01/2023","5,925","5,900","5,950","5,825","5.96M","0.42%"
"08/31/2023","5,900","5,950","6,000","5,800","24.95M","-0.84%"
"08/30/2023","5,950","6,000","6,025","5,950","6.88M","-0.83%"
"08/29/2023","6,000","6,025","6,025","5,975","5.88M","0.42%"
"08/28/2023","5,975","6,000","6,050","5,950","11.48M","0.42%"
"08/25/2023","5,950","5,975","6,000","5,925","12.48M","-0.42%"
"08/24/2023","5,975","6,025","6,025","5,975","8.40M","0.00%"
"08/23/2023","5,975","6,100","6,100","5,975","18.19M","-1.24%"
"08/22/2023","6,050","6,050","6,100","5,950","13.72M","0.41%"
"08/21/2023","6,025","6,075","6,125","6,025","7.63M","-0.82%"
"08/18/2023","6,075","6,200","6,200","6,050","7.45M","-1.22%"
"08/16/2023","6,150","6,350","6,375","6,100","23.63M","-3.53%"
"08/15/2023","6,375","6,425","6,425","6,350","11.52M","-0.39%"
"08/14/2023","6,400","6,325","6,450","6,250","31.93M","1.19%"
"08/11/2023","6,325","6,375","6,375","6,325","6.28M","-0.78%"
"08/10/2023","6,375","6,450","6,475","6,375","6.74M","-1.16%"
"08/09/2023","6,450","6,525","6,575","6,425","6.88M","-1.15%"
"08/08/2023","6,525","6,675","6,700","6,525","6.11M","-2.25%"
"08/07/2023","6,675","6,775","6,775","6,650","3.18M","-1.48%"
"08/04/2023","6,775","6,775","6,850","6,775","1.80M","0.00%"
"08/03/2023","6,775","6,875","6,875","6,750","3.01M","-1.45%"
"08/02/2023","6,875","6,900","6,900","6,775","4.49M","-0.36%"
"08/01/2023","6,900","6,875","7,000","6,875","7.80M","0.36%"
"07/31/2023","6,875","6,825","6,900","6,775","5.19M","0.73%"
"07/28/2023","6,825","6,650","6,825","6,600","4.98M","2.63%"
"07/27/2023","6,650","6,700","6,725","6,600","2.58M","-0.75%"
"07/26/2023","6,700","6,800","6,850","6,650","10.76M","0.75%"
"07/25/2023","6,650","6,650","6,800","6,625","9.95M","1.14%"
"07/24/2023","6,575","6,600","6,650","6,550","3.15M","-0.38%"
"07/21/2023","6,600","6,550","6,625","6,475","5.44M","0.76%"
"07/20/2023","6,550","6,500","6,600","6,475","5.98M","1.95%"
"07/18/2023","6,425","6,400","6,425","6,375","3.88M","0.39%"
"07/17/2023","6,400","6,400","6,450","6,375","3.90M","0.39%"
"07/14/2023","6,375","6,475","6,475","6,375","4.93M","-1.54%"
"07/13/2023","6,475","6,475","6,525","6,400","5.33M","1.17%"
"07/12/2023","6,400","6,450","6,475","6,375","3.16M","-0.78%"
"07/11/2023","6,450","6,350","6,475","6,300","8.51M","2.38%"
"07/10/2023","6,300","6,275","6,375","6,275","2.10M","-0.40%"
"07/07/2023","6,325","6,325","6,350","6,300","5.13M","-0.39%"
"07/06/2023","6,350","6,400","6,425","6,325","4.95M","0.40%"
"07/05/2023","6,325","6,250","6,425","6,225","8.63M","1.20%"
"07/04/2023","6,250","6,275","6,325","6,225","3.14M","-0.40%"
"07/03/2023","6,275","6,300","6,375","6,250","3.52M","-0.40%"
"06/27/2023","6,300","6,300","6,375","6,200","4.77M","0.00%"
"06/26/2023","6,300","6,300","6,350","6,275","3.51M","0.00%"
"06/23/2023","6,300","6,350","6,400","6,300","4.72M","-0.79%"
"06/22/2023","6,350","6,425","6,475","6,350","3.09M","-1.17%"
"06/21/2023","6,425","6,475","6,500","6,400","2.34M","-0.77%"
"06/20/2023","6,475","6,500","6,500","6,400","2.07M","-0.38%"
"06/19/2023","6,500","6,500","6,575","6,475","2.17M","-1.52%"
"06/16/2023","6,600","6,650","6,650","6,525","7.61M","0.00%"
"06/15/2023","6,600","6,575","6,650","6,525","8.58M","1.15%"
"06/14/2023","6,525","6,575","6,625","6,500","10.58M","1.16%"
"06/13/2023","6,450","6,375","6,475","6,300","7.08M","0.78%"
"06/12/2023","6,400","6,350","6,400","6,300","4.19M","0.79%"
"06/09/2023","6,350","6,525","6,525","6,350","5.08M","-1.93%"
"06/08/2023","6,475","6,675","6,675","6,450","3.85M","-1.89%"
"06/07/2023","6,600","6,650","6,725","6,550","6.68M","0.00%"
"06/06/2023","6,600","6,600","6,700","6,500","5.42M","0.00%"
"06/05/2023","6,600","6,300","6,650","6,275","7.32M","4.76%"
"05/31/2023","6,300","6,525","6,575","6,300","11.63M","-3.45%"
"05/30/2023","6,525","6,450","6,600","6,400","4.16M","1.16%"
"05/29/2023","6,450","6,600","6,600","6,350","6.18M","-1.90%"
"05/26/2023","6,575","6,550","6,625","6,500","5.41M","0.38%"
"05/25/2023","6,550","6,625","6,650","6,500","6.37M","-1.13%"
"05/24/2023","6,625","6,450","6,625","6,400","4.74M","2.71%"
"05/23/2023","6,450","6,325","6,525","6,325","5.34M","1.98%"
"05/22/2023","6,325","6,500","6,500","6,325","3.76M","-1.17%"
"05/19/2023","6,400","6,500","6,500","6,350","12.38M","-1.54%"
"05/17/2023","6,500","6,450","6,500","6,325","9.08M","0.39%"
"05/16/2023","6,475","6,600","6,650","6,400","12.43M","-3.36%"
"05/15/2023","6,700","6,700","6,775","6,600","5.20M","0.00%"
"05/12/2023","6,700","6,875","6,875","6,700","6.47M","-2.90%"
