"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2023","9,375","9,350","9,400","9,250","1.55M","0.27%"
"12/28/2023","9,350","9,375","9,400","9,275","1.02M","-0.27%"
"12/27/2023","9,375","9,400","9,425","9,275","3.82M","-0.27%"
"12/22/2023","9,400","9,400","9,450","9,250","2.46M","0.00%"
"12/21/2023","9,400","9,400","9,450","9,200","7.28M","0.00%"
"12/20/2023","9,400","9,400","9,400","9,300","1.72M","0.00%"
"12/19/2023","9,400","9,350","9,450","9,300","2.53M","0.53%"
"12/18/2023","9,350","9,500","9,525","9,200","4.24M","-1.58%"
"12/15/2023","9,500","9,575","9,675","9,500","20.21M","-0.52%"
"12/14/2023","9,550","9,500","9,725","9,350","1.85M","0.79%"
"12/13/2023","9,475","9,675","9,775","9,425","3.10M","-2.07%"
"12/12/2023","9,675","9,350","9,800","9,350","3.49M","3.48%"
"12/11/2023","9,350","9,350","9,425","9,225","1.90M","-0.80%"
"12/08/2023","9,425","9,375","9,500","9,225","2.79M","0.53%"
"12/07/2023","9,375","9,300","9,500","9,200","4.88M","0.81%"
"12/06/2023","9,300","9,400","9,425","9,275","1.99M","-1.06%"
"12/05/2023","9,400","9,300","9,450","9,250","3.97M","1.08%"
"12/04/2023","9,300","9,525","9,600","9,250","4.72M","-2.87%"
"12/01/2023","9,575","9,525","9,625","9,400","2.57M","0.52%"
"11/30/2023","9,525","9,525","9,600","9,350","2.30M","0.00%"
"11/29/2023","9,525","9,150","9,600","9,150","3.25M","4.10%"
"11/28/2023","9,150","9,200","9,275","9,075","1.45M","-0.54%"
"11/27/2023","9,200","8,925","9,225","8,925","1.54M","1.10%"
"11/24/2023","9,100","9,250","9,250","8,650","2.63M","-1.89%"
"11/23/2023","9,275","9,150","9,325","9,125","2.08M","1.92%"
"11/22/2023","9,100","9,150","9,175","8,975","2.03M","-0.55%"
"11/21/2023","9,150","9,100","9,175","9,025","2.56M","0.55%"
"11/20/2023","9,100","9,150","9,175","9,025","2.76M","0.00%"
"11/17/2023","9,100","9,300","9,300","9,075","2.40M","-2.15%"
"11/16/2023","9,300","9,475","9,475","9,200","1.06M","-1.85%"
"11/15/2023","9,475","9,300","9,600","9,300","1.76M","1.88%"
"11/14/2023","9,300","9,450","9,475","9,050","1.10M","-1.59%"
"11/13/2023","9,450","9,175","9,525","9,175","1.54M","3.00%"
"11/10/2023","9,175","9,375","9,425","8,975","3.08M","-2.13%"
"11/09/2023","9,375","9,200","9,550","9,200","3.00M","1.90%"
"11/08/2023","9,200","9,350","9,400","9,100","1.98M","-2.13%"
"11/07/2023","9,400","9,350","9,525","9,275","1.88M","-1.31%"
"11/06/2023","9,525","9,300","9,825","9,275","4.61M","2.42%"
"11/03/2023","9,300","9,200","9,525","9,125","3.73M","1.09%"
"11/02/2023","9,200","9,450","9,625","9,125","9.07M","-2.65%"
"11/01/2023","9,450","9,450","9,550","9,200","4.27M","0.00%"
"10/31/2023","9,450","9,775","9,775","9,300","5.96M","-1.56%"
"10/30/2023","9,600","9,975","10,100","9,375","7.36M","-2.54%"
"10/27/2023","9,850","9,650","9,950","9,575","4.41M","2.07%"
"10/26/2023","9,650","9,400","9,650","9,300","3.99M","2.66%"
"10/25/2023","9,400","9,700","9,725","9,350","4.99M","-2.34%"
"10/24/2023","9,625","9,675","9,700","9,500","1.15M","-0.52%"
"10/23/2023","9,675","9,900","9,925","9,250","4.87M","-2.27%"
"10/20/2023","9,900","9,900","10,050","9,775","2.47M","0.00%"
"10/19/2023","9,900","10,000","10,125","9,750","5.79M","1.02%"
"10/18/2023","9,800","10,150","10,175","9,600","14.37M","-3.45%"
"10/17/2023","10,150","10,500","10,650","10,025","3.25M","-3.33%"
"10/16/2023","10,500","10,525","10,700","10,375","2.41M","-0.24%"
"10/13/2023","10,525","10,675","10,700","10,400","3.94M","-1.64%"
"10/12/2023","10,700","10,500","10,850","10,500","3.27M","1.90%"
"10/11/2023","10,500","10,475","10,625","10,325","4.28M","0.24%"
"10/10/2023","10,475","10,500","10,575","10,350","2.75M","-0.24%"
"10/09/2023","10,500","10,200","10,525","10,100","4.08M","2.94%"
"10/06/2023","10,200","10,475","10,475","10,075","2.49M","-1.92%"
"10/05/2023","10,400","10,500","10,625","10,275","5.32M","-0.95%"
"10/04/2023","10,500","10,475","10,500","10,100","4.17M","0.96%"
"10/03/2023","10,400","10,300","10,750","10,200","6.27M","0.97%"
"10/02/2023","10,300","9,825","10,350","9,825","3.38M","4.83%"
"09/29/2023","9,825","9,675","10,125","9,650","4.64M","1.55%"
"09/27/2023","9,675","9,750","9,775","9,475","6.10M","-0.77%"
"09/26/2023","9,750","9,950","9,950","9,650","4.81M","-1.52%"
"09/25/2023","9,900","10,225","10,225","9,850","2.14M","-0.75%"
"09/22/2023","9,975","9,750","10,150","9,750","2.01M","2.31%"
"09/21/2023","9,750","9,875","9,875","9,700","3.55M","-1.02%"
"09/20/2023","9,850","9,850","9,900","9,800","1.49M","-0.51%"
"09/19/2023","9,900","9,850","9,950","9,850","1.98M","0.51%"
"09/18/2023","9,850","10,000","10,000","9,775","3.24M","-1.50%"
"09/15/2023","10,000","9,925","10,100","9,850","4.17M","1.01%"
"09/14/2023","9,900","9,900","9,925","9,800","3.66M","0.00%"
"09/13/2023","9,900","9,825","9,950","9,825","1.91M","0.76%"
"09/12/2023","9,825","9,875","10,000","9,825","2.25M","-0.25%"
"09/11/2023","9,850","9,925","10,000","9,850","4.42M","0.00%"
"09/08/2023","9,850","9,750","9,900","9,625","4.04M","1.03%"
"09/07/2023","9,750","9,725","9,750","9,550","2.45M","0.26%"
"09/06/2023","9,725","9,800","9,800","9,675","3.02M","-0.77%"
"09/05/2023","9,800","9,325","9,800","9,325","3.74M","5.66%"
"09/04/2023","9,275","9,500","9,500","9,225","3.92M","-1.59%"
"09/01/2023","9,425","9,600","9,600","9,400","3.30M","-1.82%"
"08/31/2023","9,600","9,700","9,700","9,400","2.88M","0.00%"
"08/30/2023","9,600","9,625","9,700","9,550","1.97M","-0.26%"
"08/29/2023","9,625","9,650","9,725","9,600","2.04M","-0.26%"
"08/28/2023","9,650","9,750","9,775","9,550","2.10M","-1.03%"
"08/25/2023","9,750","9,750","9,850","9,650","1.66M","0.00%"
"08/24/2023","9,750","9,825","9,850","9,700","1.80M","-1.27%"
"08/23/2023","9,875","9,850","9,950","9,750","1.69M","0.25%"
"08/22/2023","9,850","9,675","9,950","9,675","4.45M","2.07%"
"08/21/2023","9,650","9,725","9,900","9,650","4.58M","-0.77%"
"08/18/2023","9,725","9,750","9,750","9,600","2.43M","-0.26%"
"08/16/2023","9,750","9,600","10,050","9,575","7.74M","1.56%"
"08/15/2023","9,600","9,250","9,775","9,175","7.25M","4.07%"
"08/14/2023","9,225","9,250","9,500","9,175","3.26M","-0.27%"
"08/11/2023","9,250","9,300","9,325","9,100","1.84M","-0.54%"
"08/10/2023","9,300","9,375","9,475","9,050","5.04M","-0.53%"
"08/09/2023","9,350","9,000","9,575","9,000","7.90M","3.89%"
"08/08/2023","9,000","8,700","9,100","8,675","6.64M","3.45%"
"08/07/2023","8,700","8,825","8,825","8,600","2.79M","-1.42%"
"08/04/2023","8,825","8,975","9,050","8,725","3.41M","-1.67%"
"08/03/2023","8,975","8,975","9,100","8,900","3.16M","0.00%"
"08/02/2023","8,975","9,200","9,375","8,850","4.73M","-2.45%"
"08/01/2023","9,200","9,200","9,225","9,050","4.75M","0.00%"
"07/31/2023","9,200","9,025","9,650","9,025","7.86M","2.79%"
"07/28/2023","8,950","8,775","9,525","8,650","9.40M","2.29%"
"07/27/2023","8,750","8,600","8,900","8,575","4.89M","1.74%"
"07/26/2023","8,600","8,575","8,725","8,350","7.73M","0.58%"
"07/25/2023","8,550","8,925","8,925","8,475","7.08M","-4.20%"
"07/24/2023","8,925","8,975","9,000","8,800","1.81M","-0.56%"
"07/21/2023","8,975","8,950","9,000","8,900","1.28M","0.00%"
"07/20/2023","8,975","8,875","9,050","8,875","3.54M","1.13%"
"07/18/2023","8,875","9,000","9,050","8,850","2.10M","-1.11%"
"07/17/2023","8,975","9,100","9,125","8,925","3.06M","-1.10%"
"07/14/2023","9,075","8,900","9,125","8,850","4.45M","1.97%"
"07/13/2023","8,900","8,825","9,000","8,750","3.65M","-1.11%"
