"Date","Price","Open","High","Low","Vol.","Change %"
"02/24/2022","650","645","675","600","88.92M","0.78%"
"02/23/2022","645","645","660","630","15.81M","0.00%"
"02/22/2022","645","635","670","610","77.19M","1.57%"
"02/21/2022","635","680","680","635","43.31M","-6.62%"
"02/18/2022","680","675","700","660","30.06M","0.74%"
"02/17/2022","675","710","710","665","54.87M","-2.88%"
"02/16/2022","695","635","710","635","57.13M","9.45%"
"02/15/2022","635","665","670","630","23.22M","-3.79%"
"02/14/2022","660","640","660","630","41.34M","3.13%"
"02/11/2022","640","635","670","615","51.60M","1.59%"
"02/10/2022","630","615","640","590","43.53M","3.28%"
"02/09/2022","610","650","650","600","62.55M","-3.94%"
"02/08/2022","635","680","685","635","58.09M","-6.62%"
"02/07/2022","680","625","680","615","65.79M","8.80%"
"02/04/2022","625","650","655","600","71.22M","-3.10%"
"02/03/2022","645","600","675","590","195.05M","9.32%"
"02/02/2022","590","610","630","580","135.13M","-0.84%"
"01/31/2022","595","500","625","500","252.48M","19.00%"
"01/28/2022","500","472","510","466","152.96M","6.38%"
"01/27/2022","470","444","474","444","67.64M","5.86%"
"01/26/2022","444","438","446","434","12.26M","0.91%"
"01/25/2022","440","472","474","440","47.12M","-6.78%"
"01/24/2022","472","442","476","440","50.85M","6.31%"
"01/21/2022","444","444","454","436","9.04M","0.00%"
"01/20/2022","444","456","458","436","20.56M","-2.63%"
"01/19/2022","456","452","462","450","13.99M","0.88%"
"01/18/2022","452","460","464","448","33.98M","-1.74%"
"01/17/2022","460","430","488","430","51.43M","2.22%"
"01/14/2022","450","486","486","448","62.43M","-6.25%"
"01/13/2022","480","486","492","478","16.57M","-1.23%"
"01/12/2022","486","484","492","474","18.19M","1.25%"
"01/11/2022","480","498","498","480","41.00M","-2.83%"
"01/10/2022","494","490","505","486","51.34M","0.82%"
"01/07/2022","490","480","496","480","50.12M","2.08%"
"01/06/2022","480","490","520","472","92.14M","-2.04%"
"01/05/2022","490","500","510","478","66.15M","-2.00%"
"01/04/2022","500","530","530","498","35.67M","-3.85%"
"01/03/2022","520","540","540","505","31.87M","-1.89%"
"12/30/2021","530","520","555","520","72.40M","1.92%"
"12/29/2021","520","530","540","515","37.38M","0.00%"
"12/28/2021","520","525","540","515","39.40M","-0.95%"
"12/27/2021","525","540","575","515","137.72M","-1.87%"
"12/24/2021","535","525","550","492","120.48M","2.88%"
"12/23/2021","520","476","520","474","147.04M","9.70%"
"12/22/2021","474","484","505","472","56.11M","-2.07%"
"12/21/2021","484","474","515","460","155.21M","0.00%"
"12/20/2021","484","505","525","484","115.79M","-6.92%"
"12/17/2021","520","525","540","500","106.11M","-0.95%"
"12/16/2021","525","468","530","460","279.23M","12.18%"
"12/15/2021","468","412","496","412","368.18M","13.59%"
"12/14/2021","412","406","416","400","73.95M","1.48%"
"12/13/2021","406","396","408","386","105.98M","3.05%"
"12/10/2021","394","378","396","370","115.52M","4.79%"
"12/09/2021","376","356","380","354","102.63M","6.21%"
"12/08/2021","354","358","374","354","69.96M","-0.56%"
"12/07/2021","356","340","356","340","31.33M","4.71%"
"12/06/2021","340","344","350","330","36.59M","-1.16%"
"12/03/2021","344","344","354","340","16.47M","0.00%"
"12/02/2021","344","350","350","342","31.29M","-1.71%"
"12/01/2021","350","352","358","342","18.45M","0.00%"
"11/30/2021","350","366","372","348","74.88M","-3.31%"
"11/29/2021","362","350","366","340","74.66M","4.02%"
"11/26/2021","348","366","370","344","88.94M","-4.92%"
"11/25/2021","366","370","374","364","21.65M","-0.54%"
"11/24/2021","368","372","376","358","76.55M","-1.08%"
"11/23/2021","372","352","380","352","171.47M","5.68%"
"11/22/2021","352","356","358","340","50.81M","-1.12%"
"11/19/2021","356","354","364","342","95.99M","1.14%"
"11/18/2021","352","328","368","326","229.96M","7.32%"
"11/17/2021","328","340","342","328","32.13M","-2.96%"
"11/16/2021","338","324","340","322","49.29M","4.97%"
"11/15/2021","322","328","334","322","21.94M","-1.83%"
"11/12/2021","328","334","336","322","50.05M","-1.80%"
"11/11/2021","334","322","338","320","57.98M","4.38%"
"11/10/2021","320","322","324","314","17.51M","0.00%"
"11/09/2021","320","314","330","314","41.34M","1.91%"
"11/08/2021","314","322","324","310","33.25M","-2.48%"
"11/05/2021","322","330","330","322","12.58M","-0.62%"
"11/04/2021","324","326","332","322","18.96M","-0.61%"
"11/03/2021","326","330","332","322","12.10M","-0.61%"
"11/02/2021","328","342","348","326","30.97M","-2.96%"
"11/01/2021","338","332","346","332","35.44M","1.20%"
"10/29/2021","334","330","340","322","47.27M","1.21%"
"10/28/2021","330","350","350","324","60.76M","-4.07%"
"10/27/2021","344","354","362","344","47.96M","-2.27%"
"10/26/2021","352","342","362","342","71.98M","2.92%"
"10/25/2021","342","362","366","342","76.90M","-5.52%"
"10/22/2021","362","360","374","342","84.16M","0.56%"
"10/21/2021","360","390","390","360","207.95M","-6.74%"
"10/19/2021","386","362","386","362","238.10M","6.63%"
"10/18/2021","362","362","388","360","371.26M","0.56%"
"10/15/2021","360","312","362","308","558.55M","16.13%"
"10/14/2021","310","304","310","302","37.74M","1.97%"
"10/13/2021","304","320","324","300","58.47M","-4.40%"
"10/12/2021","318","316","326","304","91.88M","2.58%"
"10/11/2021","310","304","314","300","56.85M","2.65%"
"10/08/2021","302","296","304","292","40.18M","2.72%"
"10/07/2021","294","310","312","292","76.54M","-3.92%"
"10/06/2021","306","300","318","300","83.66M","2.00%"
"10/05/2021","300","324","326","300","94.86M","-6.83%"
"10/04/2021","322","314","332","314","125.07M","3.21%"
"10/01/2021","312","304","330","304","166.33M","2.63%"
"09/30/2021","304","284","308","284","87.58M","7.04%"
"09/29/2021","284","288","296","274","64.09M","-0.70%"
"09/28/2021","286","274","288","264","44.33M","2.14%"
"09/27/2021","280","294","298","274","89.82M","-4.76%"
"09/24/2021","294","308","308","294","63.77M","-3.92%"
"09/23/2021","306","310","312","306","13.96M","-0.65%"
"09/22/2021","308","306","312","304","20.00M","0.65%"
"09/21/2021","306","306","308","292","27.10M","-0.65%"
"09/20/2021","308","314","314","306","36.85M","-1.91%"
"09/17/2021","314","316","318","308","29.70M","0.00%"
"09/16/2021","314","314","318","312","21.93M","0.64%"
"09/15/2021","312","318","320","312","27.58M","-1.89%"
"09/14/2021","318","310","326","306","92.66M","3.25%"
"09/13/2021","308","306","310","306","21.47M","0.00%"
"09/10/2021","308","312","318","304","45.23M","-1.28%"
"09/09/2021","312","330","338","308","146.96M","-5.45%"
"09/08/2021","330","332","346","326","71.55M","-0.60%"
"09/07/2021","332","348","352","330","108.90M","-4.60%"
"09/06/2021","348","326","354","324","133.67M","6.75%"
"09/03/2021","326","326","330","320","40.30M","0.00%"
"09/02/2021","326","326","332","322","28.38M","0.00%"
"09/01/2021","326","328","338","324","31.34M","-0.61%"
"08/31/2021","328","328","336","324","43.83M","0.00%"
"08/30/2021","328","342","342","326","43.91M","-2.38%"
"08/27/2021","336","340","348","328","32.86M","-1.18%"
"08/26/2021","340","346","350","340","14.41M","-1.16%"
"08/25/2021","344","348","354","342","29.07M","-1.15%"
"08/24/2021","348","346","370","334","115.25M","1.16%"
"08/23/2021","344","354","358","342","41.31M","-2.27%"
"08/20/2021","352","320","360","320","102.84M","8.64%"
"08/19/2021","324","332","346","320","74.80M","-4.71%"
"08/18/2021","340","356","364","340","102.08M","-6.59%"
"08/16/2021","364","388","390","364","112.72M","-6.67%"
"08/13/2021","390","404","406","382","43.03M","-2.99%"
"08/12/2021","402","398","406","390","91.71M","2.03%"
"08/10/2021","394","390","404","384","86.17M","1.03%"
"08/09/2021","390","416","422","388","174.54M","-5.80%"
"08/06/2021","414","418","424","406","56.87M","-0.96%"
"08/05/2021","418","420","434","406","103.32M","0.48%"
"08/04/2021","416","444","452","416","154.93M","-6.31%"
"08/03/2021","444","470","470","438","65.92M","-3.48%"
"08/02/2021","460","442","460","434","106.36M","4.07%"
"07/30/2021","442","478","478","442","163.20M","-6.75%"
"07/29/2021","474","500","500","468","108.34M","-3.66%"
"07/28/2021","492","450","498","442","247.11M","10.31%"
"07/27/2021","446","446","468","440","89.78M","0.90%"
"07/26/2021","442","436","464","424","209.08M","1.84%"
"07/23/2021","434","400","446","398","264.85M","9.05%"
"07/22/2021","398","402","406","390","60.04M","0.00%"
"07/21/2021","398","390","398","364","96.25M","2.05%"
"07/19/2021","390","404","416","388","165.18M","-3.47%"
"07/16/2021","404","376","408","360","227.29M","8.60%"
"07/15/2021","372","346","374","344","81.77M","8.14%"
"07/14/2021","344","346","350","340","7.94M","-1.15%"
"07/13/2021","348","358","360","346","17.46M","-2.25%"
"07/12/2021","356","348","364","344","22.51M","2.89%"
"07/09/2021","346","354","356","344","12.87M","0.00%"
"07/08/2021","346","344","360","344","34.65M","0.58%"
"07/07/2021","344","342","354","340","13.76M","0.00%"
"07/06/2021","344","342","352","338","29.87M","0.58%"
"07/05/2021","342","350","350","340","11.68M","-2.29%"
"07/02/2021","350","352","358","346","8.33M","-0.57%"
"07/01/2021","352","364","368","350","21.96M","-3.30%"
"06/30/2021","364","350","374","346","38.20M","4.60%"
"06/29/2021","348","348","356","342","19.64M","-1.14%"
"06/28/2021","352","366","368","344","25.64M","-2.76%"
"06/25/2021","362","372","378","362","43.59M","0.00%"
"06/24/2021","362","370","386","362","131.12M","-1.63%"
"06/23/2021","368","352","368","342","46.89M","5.75%"
"06/22/2021","348","334","348","332","31.68M","4.82%"
"06/21/2021","332","336","336","320","28.50M","-2.92%"
"06/18/2021","342","344","346","332","28.01M","-0.58%"
"06/17/2021","344","352","352","340","20.48M","-2.27%"
"06/16/2021","352","342","352","338","23.04M","3.53%"
"06/15/2021","340","350","356","334","35.84M","-2.86%"
"06/14/2021","350","358","362","350","21.41M","-1.69%"
"06/11/2021","356","370","372","350","42.71M","-3.26%"
"06/10/2021","368","378","378","364","18.43M","-1.08%"
"06/09/2021","372","358","380","358","88.16M","4.49%"
"06/08/2021","356","362","370","346","41.61M","-1.66%"
"06/07/2021","362","366","380","362","44.40M","-1.09%"
"06/04/2021","366","370","372","356","46.68M","-0.54%"
"06/03/2021","368","384","390","368","64.23M","-3.66%"
"06/02/2021","382","356","382","356","97.73M","7.91%"
"05/31/2021","354","346","364","346","19.91M","2.31%"
"05/28/2021","346","354","358","340","23.11M","-2.26%"
"05/27/2021","354","362","370","348","38.11M","-1.67%"
"05/25/2021","360","340","372","340","65.19M","7.14%"
"05/24/2021","336","356","360","334","50.06M","-5.62%"
"05/21/2021","356","384","384","356","73.33M","-6.81%"
"05/20/2021","382","336","384","332","194.63M","14.37%"
"05/19/2021","334","344","344","334","13.40M","-2.34%"
"05/18/2021","342","344","352","330","46.33M","-0.58%"
"05/17/2021","344","336","346","324","55.60M","2.99%"
"05/11/2021","334","340","344","332","18.43M","-1.76%"
"05/10/2021","340","338","346","332","24.35M","0.59%"
"05/07/2021","338","344","354","330","80.51M","-1.74%"
"05/06/2021","344","356","360","344","17.64M","-2.82%"
"05/05/2021","354","352","364","350","28.70M","0.57%"
"05/04/2021","352","370","370","342","70.67M","-2.76%"
"05/03/2021","362","390","390","362","84.54M","-5.73%"
"04/30/2021","384","386","392","384","25.55M","-0.52%"
"04/29/2021","386","390","392","384","39.42M","-0.52%"
"04/28/2021","388","390","406","388","49.53M","-0.51%"
"04/27/2021","390","394","398","384","39.38M","-1.02%"
"04/26/2021","394","400","400","390","51.15M","1.03%"
"04/23/2021","390","410","422","390","338.15M","-2.99%"
"04/22/2021","402","386","408","380","127.22M","4.15%"
"04/21/2021","386","386","392","380","25.04M","0.52%"
"04/20/2021","384","386","392","380","23.84M","-0.52%"
"04/19/2021","386","396","404","384","72.90M","-2.03%"
"04/16/2021","394","398","414","394","150.61M","-0.51%"
"04/15/2021","396","392","412","386","157.29M","1.02%"
"04/14/2021","392","388","400","380","104.91M","2.08%"
"04/13/2021","384","370","412","370","241.96M","3.78%"
"04/12/2021","370","380","386","368","62.91M","-2.63%"
"04/09/2021","380","394","396","380","84.00M","-3.06%"
"04/08/2021","392","398","410","384","303.02M","0.00%"
"04/07/2021","392","388","392","376","115.16M","1.03%"
"04/06/2021","388","362","404","362","319.58M","7.18%"
"04/05/2021","362","368","380","354","75.68M","-1.63%"
"04/01/2021","368","356","376","346","138.24M","5.14%"
"03/31/2021","350","360","374","342","116.46M","-2.78%"
"03/30/2021","360","382","384","358","105.63M","-5.26%"
"03/29/2021","380","368","396","360","260.72M","3.26%"
"03/26/2021","368","332","374","326","229.07M","11.52%"
"03/25/2021","330","332","354","312","175.98M","1.23%"
"03/24/2021","326","322","342","304","116.13M","1.88%"
"03/23/2021","320","350","354","320","157.71M","-3.03%"
"03/22/2021","330","354","366","330","180.04M","-6.78%"
"03/19/2021","354","298","364","286","531.04M","18.79%"
"03/18/2021","298","264","304","262","269.11M","13.74%"
"03/17/2021","262","264","270","260","14.06M","-1.50%"
"03/16/2021","266","290","298","258","160.82M","-2.92%"
"03/15/2021","274","222","274","222","269.81M","24.55%"
"03/12/2021","220","208","220","208","20.76M","5.77%"
"03/10/2021","208","212","214","208","5.30M","-1.89%"
"03/09/2021","212","212","216","208","7.19M","-0.93%"
"03/08/2021","214","220","224","210","14.14M","-2.73%"
"03/05/2021","220","200","220","200","32.18M","7.84%"
"03/04/2021","204","208","210","202","7.63M","-1.92%"
"03/03/2021","208","212","214","206","11.74M","-1.89%"
"03/02/2021","212","214","218","210","11.70M","-0.93%"
"03/01/2021","214","212","220","212","9.11M","0.94%"
"02/26/2021","212","220","222","212","17.07M","-3.64%"
"02/25/2021","220","226","228","218","12.10M","-1.79%"
"02/24/2021","224","222","226","218","20.78M","0.90%"
"02/23/2021","222","226","230","222","8.43M","-1.77%"
"02/22/2021","226","232","234","222","21.02M","-1.74%"
"02/19/2021","230","214","236","212","72.44M","6.48%"
"02/18/2021","216","218","222","216","10.21M","-0.92%"
"02/17/2021","218","224","228","218","16.49M","-1.80%"
"02/16/2021","222","220","224","218","9.41M","0.91%"
"02/15/2021","220","222","224","218","10.83M","0.00%"
"02/11/2021","220","218","232","212","30.94M","0.92%"
"02/10/2021","218","230","232","212","32.92M","-3.54%"
"02/09/2021","226","238","242","222","36.19M","-5.04%"
"02/08/2021","238","238","240","234","28.34M","0.85%"
"02/05/2021","236","242","250","234","35.18M","-0.84%"
"02/04/2021","238","228","240","222","46.82M","3.48%"
"02/03/2021","230","234","236","222","17.62M","0.00%"
"02/02/2021","230","230","248","222","65.72M","0.00%"
"02/01/2021","230","191","230","190","89.81M","20.42%"
"01/29/2021","191","190","196","177","27.19M","0.53%"
"01/28/2021","190","190","206","190","26.98M","-6.86%"
"01/27/2021","204","214","216","204","61.86M","-6.42%"
"01/26/2021","218","226","234","218","27.74M","-6.84%"
"01/25/2021","234","248","250","234","42.84M","-6.40%"
"01/22/2021","250","270","272","250","127.96M","-6.72%"
"01/21/2021","268","238","268","232","168.70M","12.61%"
"01/20/2021","238","228","246","226","36.54M","-0.83%"
"01/19/2021","240","268","270","240","113.32M","-6.25%"
"01/18/2021","256","208","256","206","226.38M","24.27%"
"01/15/2021","206","210","216","202","21.09M","-1.90%"
"01/14/2021","210","218","218","210","15.24M","-1.87%"
"01/13/2021","214","214","218","212","13.31M","0.00%"
"01/12/2021","214","220","224","214","12.45M","-1.83%"
"01/11/2021","218","222","226","214","17.76M","-1.80%"
"01/08/2021","222","230","230","220","26.70M","-2.63%"
"01/07/2021","228","214","228","210","39.42M","8.57%"
"01/06/2021","210","212","220","204","20.36M","-0.94%"
"01/05/2021","212","216","222","208","18.60M","-1.85%"
"01/04/2021","216","210","220","196","26.29M","2.86%"
"12/30/2020","210","226","230","210","46.95M","-6.25%"
"12/29/2020","224","240","242","222","30.86M","-4.27%"
"12/28/2020","234","234","242","226","17.25M","0.00%"
"12/23/2020","234","242","248","226","40.97M","-3.31%"
"12/22/2020","242","252","266","238","66.05M","-3.97%"
"12/21/2020","252","246","272","246","108.25M","4.13%"
"12/18/2020","242","238","242","226","41.11M","2.54%"
"12/17/2020","236","238","246","228","40.76M","0.00%"
"12/16/2020","236","228","264","224","211.90M","6.31%"
"12/15/2020","222","228","228","218","29.66M","-0.89%"
"12/14/2020","224","234","244","214","213.31M","-0.88%"
"12/11/2020","226","169","226","167","225.39M","34.52%"
"12/10/2020","168","175","176","168","29.18M","-2.33%"
"12/08/2020","172","171","179","168","43.94M","0.58%"
"12/07/2020","171","172","174","168","27.58M","0.00%"
"12/04/2020","171","167","178","166","39.91M","1.79%"
"12/03/2020","168","163","170","162","23.20M","3.70%"
"12/02/2020","162","164","170","160","26.78M","0.62%"
"12/01/2020","161","167","170","155","25.43M","-3.01%"
"11/30/2020","166","180","180","166","21.86M","-6.74%"
"11/27/2020","178","176","197","175","88.10M","1.71%"
"11/26/2020","175","172","179","171","18.16M","1.74%"
"11/25/2020","172","175","180","170","28.52M","0.00%"
"11/24/2020","172","173","179","169","37.52M","2.38%"
"11/23/2020","168","158","171","156","50.15M","7.69%"
"11/20/2020","156","149","158","146","12.23M","4.70%"
"11/19/2020","149","145","157","144","13.84M","3.47%"
"11/18/2020","144","143","148","142","3.53M","0.70%"
