"Date","Price","Open","High","Low","Vol.","Change %"
"10/31/2023","2,480","2,510","2,540","2,450","35.01M","-4.25%"
"10/30/2023","2,590","2,660","2,680","2,590","13.97M","-2.63%"
"10/27/2023","2,660","2,660","2,680","2,650","3.87M","0.00%"
"10/26/2023","2,660","2,690","2,700","2,640","8.88M","-1.12%"
"10/25/2023","2,690","2,670","2,710","2,660","7.82M","0.75%"
"10/24/2023","2,670","2,660","2,690","2,660","4.91M","0.38%"
"10/23/2023","2,660","2,720","2,720","2,650","15.56M","-2.21%"
"10/20/2023","2,720","2,700","2,720","2,670","8.80M","1.12%"
"10/19/2023","2,690","2,730","2,730","2,680","10.05M","-1.10%"
"10/18/2023","2,720","2,720","2,750","2,700","11.28M","0.00%"
"10/17/2023","2,720","2,710","2,740","2,710","4.60M","0.37%"
"10/16/2023","2,710","2,700","2,740","2,700","10.69M","0.74%"
"10/13/2023","2,690","2,740","2,740","2,690","9.03M","-0.74%"
"10/12/2023","2,710","2,740","2,760","2,700","6.97M","-1.09%"
"10/11/2023","2,740","2,780","2,780","2,700","14.14M","-0.36%"
"10/10/2023","2,750","2,750","2,780","2,740","17.57M","1.10%"
"10/09/2023","2,720","2,690","2,740","2,680","17.94M","2.26%"
"10/06/2023","2,660","2,660","2,690","2,640","15.05M","0.00%"
"10/05/2023","2,660","2,680","2,710","2,650","22.06M","-1.12%"
"10/04/2023","2,690","2,710","2,720","2,680","27.67M","-1.82%"
"10/03/2023","2,740","2,800","2,810","2,740","29.89M","-2.14%"
"10/02/2023","2,800","2,810","2,830","2,790","11.00M","0.00%"
"09/29/2023","2,800","2,810","2,820","2,790","13.25M","0.00%"
"09/27/2023","2,800","2,810","2,840","2,790","16.73M","-0.36%"
"09/26/2023","2,810","2,870","2,870","2,800","12.18M","-1.40%"
"09/25/2023","2,850","2,870","2,890","2,840","11.46M","-0.35%"
"09/22/2023","2,860","2,800","2,870","2,780","15.15M","1.42%"
"09/21/2023","2,820","2,870","2,870","2,810","26.35M","-1.74%"
"09/20/2023","2,870","2,880","2,930","2,860","22.57M","-0.35%"
"09/19/2023","2,880","2,850","2,900","2,800","24.55M","1.41%"
"09/18/2023","2,840","2,850","2,880","2,830","9.01M","-0.35%"
"09/15/2023","2,850","2,890","2,900","2,850","15.25M","-1.38%"
"09/14/2023","2,890","2,860","2,910","2,860","19.87M","2.12%"
"09/13/2023","2,830","2,890","2,900","2,830","22.18M","-1.39%"
"09/12/2023","2,870","2,890","2,910","2,870","10.71M","-0.35%"
"09/11/2023","2,880","2,940","2,950","2,880","16.39M","-1.71%"
"09/08/2023","2,930","2,910","2,960","2,910","12.33M","0.34%"
"09/07/2023","2,920","2,970","2,980","2,920","23.29M","-2.34%"
"09/06/2023","2,990","2,950","3,000","2,940","40.39M","2.05%"
"09/05/2023","2,930","2,920","2,960","2,900","21.27M","0.34%"
"09/04/2023","2,920","2,880","2,960","2,880","24.02M","1.39%"
"09/01/2023","2,880","2,860","2,890","2,850","9.10M","0.70%"
"08/31/2023","2,860","2,900","2,900","2,850","17.42M","-1.72%"
"08/30/2023","2,910","2,930","2,940","2,880","26.86M","-1.69%"
"08/29/2023","2,960","3,000","3,010","2,960","25.74M","-0.34%"
"08/28/2023","2,970","2,930","2,980","2,930","17.60M","2.06%"
"08/25/2023","2,910","2,940","2,950","2,880","19.59M","-1.36%"
"08/24/2023","2,950","3,000","3,020","2,950","35.08M","-2.32%"
"08/23/2023","3,020","3,010","3,070","3,010","64.89M","1.00%"
"08/22/2023","2,990","2,810","2,990","2,810","116.09M","6.79%"
"08/21/2023","2,800","2,800","2,820","2,790","19.22M","0.36%"
"08/18/2023","2,790","2,780","2,820","2,770","21.85M","0.72%"
"08/16/2023","2,770","2,800","2,800","2,770","8.95M","-0.72%"
"08/15/2023","2,790","2,780","2,810","2,770","15.62M","0.36%"
"08/14/2023","2,780","2,770","2,790","2,750","11.76M","0.36%"
"08/11/2023","2,770","2,800","2,800","2,770","9.85M","-0.72%"
"08/10/2023","2,790","2,800","2,820","2,780","13.46M","0.36%"
"08/09/2023","2,780","2,770","2,800","2,760","12.22M","0.36%"
"08/08/2023","2,770","2,780","2,800","2,760","12.92M","0.00%"
"08/07/2023","2,770","2,780","2,790","2,760","8.80M","-0.36%"
"08/04/2023","2,780","2,760","2,810","2,760","17.94M","1.46%"
"08/03/2023","2,740","2,740","2,760","2,730","8.72M","0.00%"
"08/02/2023","2,740","2,730","2,760","2,720","13.50M","0.37%"
"08/01/2023","2,730","2,770","2,790","2,730","23.27M","-1.44%"
"07/31/2023","2,770","2,790","2,820","2,760","25.25M","-1.07%"
"07/28/2023","2,800","2,820","2,820","2,760","15.41M","-1.06%"
"07/27/2023","2,830","2,880","2,880","2,830","19.83M","-1.74%"
"07/26/2023","2,880","2,860","2,890","2,850","25.94M","1.05%"
"07/25/2023","2,850","2,890","2,910","2,840","51.69M","-1.04%"
"07/24/2023","2,880","2,820","2,880","2,800","52.01M","3.23%"
"07/21/2023","2,790","2,780","2,800","2,770","16.01M","0.72%"
"07/20/2023","2,770","2,770","2,790","2,760","9.10M","0.73%"
"07/18/2023","2,750","2,790","2,800","2,750","18.34M","-1.43%"
"07/17/2023","2,790","2,790","2,810","2,780","20.97M","0.72%"
"07/14/2023","2,770","2,740","2,790","2,740","22.84M","1.09%"
"07/13/2023","2,740","2,720","2,740","2,710","16.92M","0.37%"
"07/12/2023","2,730","2,760","2,760","2,730","26.43M","-1.09%"
"07/11/2023","2,760","2,770","2,770","2,730","24.29M","-0.72%"
"07/10/2023","2,780","2,770","2,800","2,770","20.23M","0.36%"
"07/07/2023","2,770","2,800","2,800","2,760","26.85M","-1.42%"
"07/06/2023","2,810","2,790","2,830","2,790","33.73M","1.08%"
"07/05/2023","2,780","2,740","2,810","2,740","47.10M","1.83%"
"07/04/2023","2,730","2,730","2,750","2,720","33.91M","0.37%"
"07/03/2023","2,720","2,670","2,750","2,660","116.75M","1.49%"
"06/27/2023","2,680","2,680","2,680","2,680","64.24M","-14.92%"
"06/26/2023","3,150","3,150","3,150","3,150","4.86M","-14.86%"
"06/23/2023","3,700","3,780","3,810","3,680","225.35M","-2.12%"
"06/22/2023","3,780","3,850","3,870","3,750","111.65M","-1.82%"
"06/21/2023","3,850","3,870","3,880","3,840","62.20M","0.00%"
"06/20/2023","3,850","3,810","3,870","3,810","62.96M","1.58%"
"06/19/2023","3,790","3,820","3,870","3,770","63.45M","-0.79%"
"06/16/2023","3,820","4,000","4,060","3,820","284.01M","5.23%"
"06/15/2023","3,630","3,490","3,640","3,460","97.15M","4.31%"
"06/14/2023","3,480","3,510","3,530","3,440","44.34M","-0.29%"
"06/13/2023","3,490","3,520","3,550","3,460","51.19M","-1.13%"
"06/12/2023","3,530","3,390","3,540","3,390","44.73M","4.44%"
"06/09/2023","3,380","3,320","3,390","3,270","28.33M","2.42%"
"06/08/2023","3,300","3,230","3,310","3,210","26.85M","3.45%"
"06/07/2023","3,190","3,260","3,260","3,170","34.91M","-2.74%"
"06/06/2023","3,280","3,240","3,300","3,200","41.22M","4.13%"
"06/05/2023","3,150","3,090","3,170","3,080","22.08M","2.94%"
"05/31/2023","3,060","3,040","3,100","2,990","28.57M","-0.97%"
"05/30/2023","3,090","2,960","3,120","2,930","32.16M","4.39%"
"05/29/2023","2,960","2,980","2,980","2,840","36.35M","0.68%"
"05/26/2023","2,940","3,000","3,060","2,930","30.32M","-2.33%"
"05/25/2023","3,010","3,050","3,090","3,010","38.49M","-3.22%"
"05/24/2023","3,110","3,150","3,190","3,110","15.44M","-1.27%"
"05/23/2023","3,150","3,160","3,250","3,150","22.38M","-0.32%"
"05/22/2023","3,160","3,140","3,220","3,140","33.26M","1.28%"
"05/19/2023","3,120","3,250","3,250","3,100","42.84M","-4.59%"
"05/17/2023","3,270","3,370","3,370","3,250","37.63M","-2.97%"
"05/16/2023","3,370","3,430","3,450","3,340","14.90M","-1.17%"
"05/15/2023","3,410","3,400","3,460","3,380","12.77M","0.29%"
"05/12/2023","3,400","3,440","3,460","3,400","12.69M","-1.16%"
"05/11/2023","3,440","3,500","3,510","3,420","18.15M","-1.43%"
"05/10/2023","3,490","3,490","3,540","3,480","13.86M","0.00%"
"05/09/2023","3,490","3,510","3,520","3,470","17.89M","0.00%"
"05/08/2023","3,490","3,380","3,520","3,380","41.51M","3.87%"
"05/05/2023","3,360","3,400","3,400","3,310","52.26M","-1.47%"
"05/04/2023","3,410","3,510","3,610","3,390","121.63M","-5.01%"
"05/03/2023","3,590","3,590","3,590","3,590","24.13M","-6.99%"
"05/02/2023","3,860","3,860","3,860","3,860","14.54M","-6.76%"
"04/28/2023","4,140","4,130","4,200","4,120","18.43M","0.24%"
"04/27/2023","4,130","4,140","4,140","4,110","11.28M","-0.24%"
"04/26/2023","4,140","4,040","4,140","4,040","35.31M","2.48%"
"04/18/2023","4,040","3,950","4,080","3,950","22.47M","2.28%"
"04/17/2023","3,950","3,970","4,000","3,940","14.58M","-0.50%"
"04/14/2023","3,970","3,980","4,030","3,930","17.17M","-0.25%"
"04/13/2023","3,980","3,940","4,060","3,940","37.34M","1.53%"
"04/12/2023","3,920","3,990","3,990","3,920","13.80M","-1.51%"
"04/11/2023","3,980","3,960","4,010","3,950","12.15M","0.51%"
"04/10/2023","3,960","4,030","4,050","3,930","13.14M","-1.74%"
